"data_id","language","form","age","gender","mom_ed","comprehension","production"
51155,"English","WG",16,"Female",NA,212,11
51156,"English","WG",16,"Female",NA,302,61
51157,"English","WG",16,"Male",NA,140,14
51158,"English","WG",16,"Male",NA,231,59
51159,"English","WG",16,"Male",NA,130,34
51160,"English","WG",16,"Male",NA,92,27
51161,"English","WG",16,"Male",NA,260,9
51162,"English","WG",16,"Male",NA,171,88
51163,"English","WG",16,"Male",NA,152,24
51164,"English","WG",16,"Male",NA,149,39
51165,"English","WG",16,"Male",NA,237,79
51166,"English","WG",16,"Male",NA,329,47
51167,"English","WG",16,"Female",NA,223,16
51168,"English","WG",16,"Female",NA,174,41
51169,"English","WG",16,"Male",NA,124,16
51170,"English","WG",16,"Male",NA,302,23
51171,"English","WG",16,"Female",NA,132,48
51172,"English","WG",16,"Female",NA,259,27
51173,"English","WG",16,"Male",NA,264,46
51174,"English","WG",16,"Female",NA,144,9
51175,"English","WG",16,"Male",NA,317,85
51176,"English","WG",16,"Male",NA,281,84
51177,"English","WG",16,"Female",NA,233,27
51178,"English","WG",16,"Female",NA,339,23
51179,"English","WG",16,"Female",NA,266,132
51180,"English","WG",16,"Male",NA,241,6
51181,"English","WG",16,"Female",NA,113,13
51182,"English","WG",16,"Male",NA,247,69
51183,"English","WG",16,"Female",NA,276,65
51184,"English","WG",16,"Female",NA,257,27
51185,"English","WG",16,"Male",NA,94,9
51186,"English","WG",16,"Female",NA,106,7
51187,"English","WG",16,"Female",NA,107,21
51188,"English","WG",16,"Male",NA,195,13
51189,"English","WG",16,"Female",NA,105,48
51190,"English","WG",16,"Male",NA,174,24
51191,"English","WG",16,"Female",NA,74,3
51192,"English","WG",16,"Male",NA,224,29
51193,"English","WG",16,"Female",NA,222,45
51194,"English","WG",16,"Male",NA,196,11
51195,"English","WG",16,"Male",NA,109,16
51196,"English","WG",16,"Female",NA,101,34
51197,"English","WG",16,"Female",NA,378,158
51198,"English","WG",16,"Male",NA,271,77
51199,"English","WG",16,"Female",NA,328,242
51200,"English","WG",16,"Female",NA,148,59
51201,"English","WG",16,"Female",NA,311,15
51202,"English","WG",16,"Female",NA,333,144
51203,"English","WG",16,"Male",NA,264,57
51204,"English","WG",16,"Male",NA,164,46
51205,"English","WG",16,"Male",NA,101,12
51206,"English","WG",16,"Female",NA,278,95
51207,"English","WG",16,"Female",NA,302,54
51208,"English","WG",16,"Female",NA,183,146
51209,"English","WG",16,"Female",NA,150,34
51210,"English","WG",16,"Male",NA,132,12
51211,"English","WG",16,"Female",NA,178,25
51212,"English","WG",16,"Male",NA,259,34
51213,"English","WG",16,"Male",NA,152,27
51214,"English","WG",16,"Female",NA,112,26
51215,"English","WG",16,"Male",NA,248,85
51216,"English","WG",16,"Female",NA,236,5
51217,"English","WG",16,"Male",NA,158,33
51218,"English","WG",16,"Male",NA,279,15
51219,"English","WG",16,"Male",NA,366,122
51220,"English","WG",16,"Female",NA,261,143
51221,"English","WG",16,"Male",NA,165,29
51222,"English","WG",16,"Female",NA,337,196
51223,"English","WG",16,"Male",NA,327,102
51224,"English","WG",16,"Female",NA,224,144
51225,"English","WG",16,"Female",NA,120,10
51226,"English","WG",16,"Female",NA,160,11
51227,"English","WG",16,"Female",NA,316,174
51228,"English","WG",16,"Male",NA,371,215
51229,"English","WG",16,"Male",NA,339,256
51230,"English","WG",16,"Male",NA,104,18
51231,"English","WG",16,"Male",NA,229,27
51232,"English","WG",16,"Male",NA,187,52
51233,"English","WG",16,"Male",NA,200,98
51234,"English","WG",16,"Female",NA,192,27
51235,"English","WG",16,"Male",NA,336,38
51236,"English","WG",16,"Male",NA,115,7
51237,"English","WG",16,"Male",NA,124,30
51238,"English","WG",16,"Male",NA,221,46
51239,"English","WG",16,"Female",NA,78,11
51240,"English","WG",16,"Male",NA,61,22
51241,"English","WG",16,"Male",NA,185,18
51242,"English","WG",16,"Female",NA,182,47
51243,"English","WG",16,"Male",NA,259,23
51244,"English","WG",16,"Female",NA,307,135
51245,"English","WG",16,"Female",NA,225,25
51246,"English","WG",16,"Male",NA,85,1
51247,"English","WG",16,"Female",NA,280,64
51248,"English","WG",16,"Male",NA,302,144
51249,"English","WG",16,"Male",NA,182,41
51250,"English","WG",16,"Male",NA,288,79
51251,"English","WG",16,"Female",NA,231,31
51252,"English","WG",16,"Male",NA,200,80
51253,"English","WG",16,"Female",NA,196,64
51254,"English","WG",16,"Female",NA,351,256
51255,"English","WG",16,"Female",NA,187,74
51256,"English","WG",16,"Male",NA,271,61
51257,"English","WG",16,"Male",NA,164,3
51258,"English","WG",16,"Male",NA,138,36
51259,"English","WG",16,"Male",NA,85,9
51260,"English","WG",16,"Male",NA,151,25
51261,"English","WG",16,"Male",NA,195,39
51262,"English","WG",16,"Female",NA,238,139
51263,"English","WG",16,"Male",NA,370,39
51264,"English","WG",16,"Male",NA,214,34
51265,"English","WG",16,"Male",NA,180,7
51266,"English","WG",16,"Male",NA,129,17
51267,"English","WG",16,"Male",NA,112,22
51268,"English","WG",16,"Female",NA,150,6
51269,"English","WG",16,"Male",NA,165,73
51270,"English","WG",16,"Female",NA,164,51
51271,"English","WG",16,"Male",NA,139,29
51272,"English","WG",16,"Male",NA,135,18
51273,"English","WG",16,"Male",NA,381,82
51274,"English","WG",16,"Male",NA,89,11
51275,"English","WG",16,"Male",NA,233,69
51276,"English","WG",16,"Female",NA,147,23
51277,"English","WG",16,"Male",NA,178,8
51278,"English","WG",16,"Female",NA,152,30
51279,"English","WG",16,"Male",NA,183,12
51280,"English","WG",16,"Female",NA,245,67
51281,"English","WG",16,"Female",NA,285,108
51282,"English","WG",16,"Male",NA,144,5
51283,"English","WG",16,"Female",NA,244,90
51284,"English","WG",16,"Female",NA,235,3
51285,"English","WG",16,"Female",NA,208,46
51286,"English","WG",16,"Male",NA,128,37
51287,"English","WG",16,"Male",NA,311,86
51288,"English","WG",16,"Female",NA,29,6
51289,"English","WG",16,"Female",NA,235,20
51290,"English","WG",16,"Male",NA,101,59
51291,"English","WG",16,"Male",NA,43,8
51292,"English","WG",16,"Female",NA,327,29
51293,"English","WG",16,"Female",NA,194,27
51294,"English","WG",16,"Male",NA,242,32
51295,"English","WG",16,"Female",NA,334,186
51296,"English","WG",16,"Male",NA,266,15
51297,"English","WG",16,"Female",NA,132,61
51298,"English","WG",16,"Female",NA,334,10
51299,"English","WG",16,"Female",NA,187,74
51300,"English","WG",16,"Female",NA,295,48
51301,"English","WG",16,"Male",NA,241,54
51302,"English","WG",16,"Female",NA,296,81
51303,"English","WG",16,"Female",NA,288,133
51304,"English","WG",16,"Female",NA,147,11
51305,"English","WG",16,"Female",NA,250,1
51306,"English","WG",16,"Male",NA,212,16
51307,"English","WG",16,"Male",NA,339,50
51308,"English","WG",16,"Male",NA,177,26
51309,"English","WG",16,"Male",NA,198,52
51310,"English","WG",16,"Male",NA,218,8
51311,"English","WG",16,"Male",NA,173,101
51312,"English","WG",16,"Male",NA,196,133
51313,"English","WG",16,"Female",NA,155,29
51314,"English","WG",16,"Male",NA,248,27
51315,"English","WG",16,"Female",NA,75,6
51316,"English","WG",16,"Female",NA,152,11
51317,"English","WG",16,"Female",NA,297,235
51318,"English","WG",16,"Male",NA,260,85
51319,"English","WG",16,"Male",NA,221,43
51320,"English","WG",16,"Female",NA,327,5
51321,"English","WG",16,"Female",NA,215,44
51322,"English","WG",16,"Male",NA,224,26
51323,"English","WG",16,"Male",NA,85,31
51324,"English","WG",16,"Male",NA,91,23
51325,"English","WG",16,"Male",NA,279,78
51326,"English","WG",16,"Male",NA,96,39
51327,"English","WG",16,"Female",NA,194,55
51328,"English","WG",16,"Male",NA,231,21
51329,"English","WG",16,"Male",NA,239,115
51330,"English","WG",16,"Female",NA,366,25
51331,"English","WG",16,"Female",NA,88,35
51332,"English","WG",16,"Female",NA,245,73
51333,"English","WG",16,"Male",NA,222,18
51334,"English","WG",16,"Male",NA,372,229
51335,"English","WG",16,"Male",NA,311,5
51336,"English","WG",16,"Male",NA,395,164
51337,"English","WG",16,"Female",NA,390,140
51338,"English","WG",16,"Male",NA,114,21
51339,"English","WG",16,"Male",NA,144,24
51340,"English","WG",16,"Female",NA,260,77
51341,"English","WG",16,"Female",NA,229,46
51342,"English","WG",16,"Male",NA,126,55
51343,"English","WG",16,"Male",NA,193,74
51344,"English","WG",16,"Male",NA,31,14
51345,"English","WG",16,"Male",NA,150,31
51346,"English","WG",16,"Female",NA,259,120
51347,"English","WG",16,"Male",NA,112,46
51348,"English","WG",16,"Female",NA,209,73
51349,"English","WG",16,"Male",NA,122,47
51350,"English","WG",16,"Male",NA,139,4
51351,"English","WG",16,"Female",NA,202,99
51352,"English","WG",16,"Female",NA,169,33
51353,"English","WG",16,"Female",NA,80,37
51354,"English","WG",16,"Female",NA,308,62
51355,"English","WG",16,"Male",NA,233,59
51356,"English","WG",16,"Male",NA,299,36
51357,"English","WG",16,"Male",NA,252,22
51358,"English","WG",16,"Male",NA,175,26
51359,"English","WG",16,"Female",NA,134,40
51360,"English","WG",16,"Male",NA,376,204
51361,"English","WG",16,"Male",NA,202,5
51362,"English","WG",16,"Male",NA,157,28
51363,"English","WG",16,"Male",NA,109,5
51364,"English","WG",16,"Male",NA,193,35
51365,"English","WG",16,"Male",NA,283,118
51366,"English","WG",16,"Female",NA,191,59
51367,"English","WG",16,"Male",NA,141,75
51368,"English","WG",16,"Female",NA,339,148
51369,"English","WG",16,"Male",NA,193,70
51370,"English","WG",16,"Male",NA,121,2
51371,"English","WG",16,"Female",NA,322,95
51372,"English","WG",16,"Female",NA,187,76
51373,"English","WG",16,"Female",NA,271,155
51374,"English","WG",16,"Male",NA,74,1
51375,"English","WG",16,"Male",NA,224,52
51376,"English","WG",16,"Male",NA,117,19
51377,"English","WG",16,"Female",NA,205,35
51378,"English","WG",16,"Male",NA,211,18
51379,"English","WG",16,"Female",NA,163,20
51380,"English","WG",16,"Female",NA,79,0
51381,"English","WG",16,"Male",NA,290,21
51382,"English","WG",16,"Female",NA,236,17
51383,"English","WG",16,"Male",NA,272,46
51384,"English","WG",16,"Female",NA,262,9
51385,"English","WG",16,"Female",NA,185,85
51386,"English","WG",16,"Male",NA,60,16
51387,"English","WG",16,"Male",NA,342,70
51388,"English","WG",16,"Male",NA,233,53
51389,"English","WG",16,"Female",NA,180,81
51390,"English","WG",16,"Female",NA,75,28
51391,"English","WG",16,"Male",NA,233,45
51392,"English","WG",16,"Male",NA,294,2
51393,"English","WG",16,"Female",NA,308,6
51394,"English","WG",16,"Male",NA,243,204
51395,"English","WG",16,"Female",NA,125,20
51396,"English","WG",16,"Female",NA,344,192
51397,"English","WG",16,"Female",NA,210,32
51398,"English","WG",16,"Female",NA,238,61
51399,"English","WG",16,"Male",NA,129,26
51400,"English","WG",16,"Male",NA,76,4
51401,"English","WG",16,"Female",NA,217,40
51402,"English","WG",16,"Female",NA,199,123
51403,"English","WG",16,"Female",NA,149,21
51404,"English","WG",16,"Female",NA,143,6
51405,"English","WG",16,"Male",NA,262,85
51406,"English","WG",16,"Male",NA,188,102
51407,"English","WG",16,"Female",NA,187,67
51408,"English","WG",16,"Male",NA,42,15
51409,"English","WG",16,"Female",NA,77,5
51410,"English","WG",16,"Male",NA,141,58
51411,"English","WG",16,"Male",NA,206,26
51412,"English","WG",16,"Male",NA,207,52
51413,"English","WG",16,"Female",NA,78,3
51414,"English","WG",16,"Male",NA,239,45
51415,"English","WG",16,"Female",NA,288,12
51416,"English","WG",16,"Female",NA,215,53
51417,"English","WG",16,"Female",NA,68,37
51418,"English","WG",16,"Male",NA,360,84
51419,"English","WG",16,"Male",NA,318,85
51420,"English","WG",16,"Male",NA,214,36
51421,"English","WG",16,"Male",NA,252,119
51422,"English","WG",16,"Female",NA,358,46
51423,"English","WG",16,"Female",NA,131,39
51424,"English","WG",16,"Male",NA,63,15
51425,"English","WG",16,"Male",NA,254,33
51426,"English","WG",16,"Male",NA,106,23
51427,"English","WG",16,"Female",NA,157,19
51428,"English","WG",16,"Male",NA,156,87
51429,"English","WG",16,"Female",NA,260,138
51430,"English","WG",16,"Male",NA,234,11
51431,"English","WG",16,"Male",NA,184,63
51432,"English","WG",16,"Female",NA,251,31
51433,"English","WG",16,"Female",NA,281,66
51434,"English","WG",16,"Female",NA,255,76
51435,"English","WG",16,"Female",NA,123,25
51436,"English","WG",16,"Female",NA,282,23
51437,"English","WG",16,"Male",NA,83,13
51438,"English","WG",16,"Male",NA,47,0
51439,"English","WG",16,"Female",NA,231,54
51440,"English","WG",16,"Female",NA,367,9
51441,"English","WG",16,"Male",NA,235,141
51442,"English","WG",16,"Female",NA,208,54
51443,"English","WG",16,"Female",NA,106,37
51444,"English","WG",16,"Male",NA,288,21
51445,"English","WG",16,"Female",NA,300,107
51446,"English","WG",16,"Female",NA,125,9
51447,"English","WG",16,"Male",NA,160,40
51448,"English","WG",16,"Male",NA,120,45
51449,"English","WG",16,"Male",NA,289,113
51450,"English","WG",16,"Female",NA,237,30
51451,"English","WG",16,"Female",NA,135,56
51452,"English","WG",16,"Male",NA,224,63
51453,"English","WG",16,"Male",NA,193,6
51454,"English","WG",16,"Male",NA,182,23
51455,"English","WG",16,"Male",NA,243,60
51456,"English","WG",16,"Male",NA,341,12
51457,"English","WG",16,"Female",NA,235,9
51458,"English","WG",16,"Female",NA,172,53
51459,"English","WG",16,"Female",NA,325,72
51460,"English","WG",16,"Male",NA,183,37
51461,"English","WG",16,"Female",NA,227,73
51462,"English","WG",16,"Male",NA,251,60
51463,"English","WG",16,"Female",NA,361,40
51464,"English","WG",16,"Male",NA,144,3
51465,"English","WG",16,"Male",NA,139,53
51466,"English","WG",16,"Female",NA,228,33
51467,"English","WG",16,"Male",NA,48,24
51468,"English","WG",16,"Male",NA,54,22
51469,"English","WG",16,"Female",NA,163,14
51470,"English","WG",16,"Male",NA,44,6
51471,"English","WG",16,"Female",NA,77,17
51472,"English","WG",16,"Male",NA,296,80
51473,"English","WG",16,"Male",NA,73,20
51474,"English","WG",16,"Female",NA,269,56
51475,"English","WG",16,"Female",NA,208,36
51476,"English","WG",16,"Female",NA,151,24
51477,"English","WG",16,"Female",NA,207,149
51478,"English","WG",16,"Male",NA,114,12
51479,"English","WG",16,"Male",NA,239,10
51480,"English","WG",16,"Female",NA,177,43
51481,"English","WG",16,"Female",NA,311,244
51482,"English","WG",16,"Male",NA,90,11
51483,"English","WG",16,"Male",NA,264,37
51484,"English","WG",16,"Female",NA,154,21
51485,"English","WG",16,"Male",NA,241,39
51486,"English","WG",16,"Female",NA,213,24
51487,"English","WG",16,"Male",NA,122,36
51488,"English","WG",16,"Male",NA,191,21
51489,"English","WG",16,"Female",NA,173,40
51490,"English","WG",16,"Male",NA,310,120
51491,"English","WG",16,"Male",NA,175,57
51492,"English","WG",16,"Male",NA,254,119
51493,"English","WG",16,"Male",NA,125,35
51494,"English","WG",16,"Male",NA,225,40
51495,"English","WG",16,"Male",NA,120,21
51496,"English","WG",16,"Male",NA,395,81
51497,"English","WG",16,"Female",NA,247,13
51498,"English","WG",16,"Male",NA,245,6
51499,"English","WG",16,"Female",NA,136,29
51500,"English","WG",16,"Female",NA,159,26
51501,"English","WG",16,"Female",NA,162,25
51502,"English","WG",16,"Female",NA,179,23
51503,"English","WG",16,"Female",NA,278,9
51504,"English","WG",16,"Female",NA,183,32
51505,"English","WG",16,"Female",NA,310,90
51506,"English","WG",16,"Male",NA,315,6
51507,"English","WG",16,"Female",NA,66,22
51508,"English","WG",16,"Female",NA,85,19
51509,"English","WG",16,"Male",NA,245,53
51510,"English","WG",16,"Male",NA,314,12
51511,"English","WG",16,"Male",NA,188,16
51512,"English","WG",16,"Female",NA,110,56
51513,"English","WG",16,"Female",NA,58,1
51514,"English","WG",16,"Female",NA,212,9
51515,"English","WG",16,"Male",NA,235,46
51516,"English","WG",16,"Female",NA,270,71
51517,"English","WG",16,"Female",NA,201,54
51518,"English","WG",16,"Female",NA,227,49
51519,"English","WG",16,"Male",NA,112,23
51520,"English","WG",16,"Female",NA,65,8
51521,"English","WG",16,"Female",NA,242,9
51522,"English","WG",16,"Female",NA,231,107
51523,"English","WG",16,"Male",NA,248,76
51524,"English","WG",16,"Female",NA,111,37
51525,"English","WG",16,"Male",NA,357,61
51526,"English","WG",16,"Male",NA,188,27
51527,"English","WG",16,"Female",NA,341,98
51528,"English","WG",16,"Male",NA,258,4
51529,"English","WG",16,"Male",NA,310,13
51530,"English","WG",16,"Female",NA,180,62
51531,"English","WG",16,"Male",NA,149,21
51532,"English","WG",16,"Female",NA,211,7
51533,"English","WG",16,"Male",NA,118,70
51534,"English","WG",16,"Male",NA,196,19
51535,"English","WG",16,"Female",NA,254,34
51536,"English","WG",16,"Male",NA,278,181
51537,"English","WG",16,"Male",NA,342,231
51538,"English","WG",16,"Male",NA,97,2
51539,"English","WG",16,"Female",NA,99,2
51540,"English","WG",16,"Female",NA,213,90
51541,"English","WG",16,"Female",NA,157,50
51542,"English","WG",16,"Male",NA,227,17
51543,"English","WG",16,"Male",NA,183,7
51544,"English","WG",16,"Female",NA,78,0
51545,"English","WG",16,"Male",NA,61,8
51546,"English","WG",16,"Male",NA,208,19
51547,"English","WG",16,"Female",NA,202,57
51548,"English","WG",16,"Female",NA,211,31
51549,"English","WG",16,"Female",NA,270,91
51550,"English","WG",16,"Male",NA,107,36
51551,"English","WG",16,"Female",NA,162,69
51552,"English","WG",16,"Male",NA,145,21
51553,"English","WG",16,"Female",NA,208,110
51554,"English","WG",16,"Female",NA,241,23
51555,"English","WG",16,"Female",NA,179,43
51556,"English","WG",16,"Male",NA,279,7
51557,"English","WG",16,"Male",NA,155,23
51558,"English","WG",16,"Male",NA,82,27
51559,"English","WG",16,"Female",NA,143,77
51560,"English","WG",16,"Female",NA,134,87
51561,"English","WG",16,"Female",NA,291,25
51562,"English","WG",16,"Female",NA,285,241
51563,"English","WG",16,"Male",NA,184,72
51564,"English","WG",16,"Male",NA,68,25
51565,"English","WG",16,"Female",NA,192,39
51566,"English","WG",16,"Female",NA,129,38
51567,"English","WG",16,"Male",NA,256,109
51568,"English","WG",16,"Female",NA,108,9
51569,"English","WG",16,"Male",NA,323,120
51570,"English","WG",16,"Male",NA,216,108
51571,"English","WG",16,"Female",NA,396,386
51572,"English","WG",16,"Female",NA,173,79
51573,"English","WG",16,"Male",NA,34,25
51574,"English","WG",16,"Male",NA,145,22
51575,"English","WG",16,"Female",NA,386,29
51576,"English","WG",16,"Male",NA,82,20
51577,"English","WG",16,"Male",NA,152,15
51578,"English","WG",16,"Male",NA,108,20
51579,"English","WG",16,"Male",NA,321,14
51580,"English","WG",16,"Male",NA,209,70
51581,"English","WG",16,"Female",NA,202,9
51582,"English","WG",16,"Female",NA,129,38
51583,"English","WG",16,"Male",NA,153,10
51584,"English","WG",16,"Male",NA,244,95
51585,"English","WG",16,"Male",NA,289,18
51586,"English","WG",16,"Male",NA,175,35
51587,"English","WG",16,"Male",NA,272,15
51588,"English","WG",16,"Male",NA,215,57
51589,"English","WG",16,"Female",NA,202,33
51590,"English","WG",16,"Male",NA,194,5
51591,"English","WG",16,"Female",NA,123,20
51592,"English","WG",16,"Male",NA,74,16
51593,"English","WG",16,"Male",NA,342,50
51594,"English","WG",16,"Male",NA,222,144
51595,"English","WG",16,"Male",NA,273,26
51596,"English","WG",16,"Male",NA,110,34
51597,"English","WG",16,"Female",NA,287,115
51598,"English","WG",16,"Male",NA,186,11
51599,"English","WG",16,"Male",NA,241,42
51600,"English","WG",16,"Female",NA,252,51
51601,"English","WG",16,"Female",NA,202,35
51602,"English","WG",16,"Female",NA,318,79
51603,"English","WG",16,"Male",NA,145,23
51604,"English","WG",16,"Male",NA,316,97
51605,"English","WG",16,"Female",NA,254,16
